ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000259075,POC1B-GALNT4 readthrough(POC1B-GALNT4),Homo sapiens,"R-HSA-913709:R-HSA-913709,"
ENSG00000142611,PR/SET domain 16(PRDM16),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000143847,PTPRF interacting protein alpha 4(PPFIA4),Homo sapiens,"R-HSA-181429:R-HSA-181429,R-HSA-181430:R-HSA-181430,R-HSA-210500:R-HSA-210500,R-HSA-212676:R-HSA-212676,R-HSA-264642:R-HSA-264642,"
ENSG00000138069,"RAB1A, member RAS oncogene family(RAB1A)",Homo sapiens,"R-HSA-162658:R-HSA-162658,R-HSA-204005:R-HSA-204005,R-HSA-6807878:R-HSA-6807878,"
ENSG00000041353,"RAB27B, member RAS oncogene family(RAB27B)",Homo sapiens,"R-DDI-114608:R-DDI-114608,R-HSA-114608:R-HSA-114608,"
ENSG00000111247,RAD51 associated protein 1(RAD51AP1),Homo sapiens,"R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,"
ENSG00000185379,RAD51 paralog D(RAD51D),Homo sapiens,"R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693616:R-HSA-5693616,"
ENSG00000051180,RAD51 recombinase(RAD51),Homo sapiens,"R-HSA-5685938:R-HSA-5685938,R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693616:R-HSA-5693616,R-HSA-912446:R-HSA-912446,"
ENSG00000153201,RAN binding protein 2(RANBP2),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-159236:R-HSA-159236,R-HSA-165054:R-HSA-165054,R-HSA-168276:R-HSA-168276,R-HSA-168325:R-HSA-168325,R-HSA-170822:R-HSA-170822,R-HSA-180746:R-HSA-180746,R-HSA-180910:R-HSA-180910,R-HSA-2467813:R-HSA-2467813,R-HSA-2500257:R-HSA-2500257,R-HSA-3108214:R-HSA-3108214,R-HSA-3301854:R-HSA-3301854,R-HSA-3371453:R-HSA-3371453,R-HSA-4570464:R-HSA-4570464,R-HSA-4615885:R-HSA-4615885,R-HSA-5578749:R-HSA-5578749,R-HSA-5663220:R-HSA-5663220,R-HSA-6784531:R-HSA-6784531,R-HSA-68877:R-HSA-68877,"
ENSG00000152689,RAS guanyl releasing protein 3(RASGRP3),Homo sapiens,"R-HSA-1169092:R-HSA-1169092,R-HSA-5673001:R-HSA-5673001,"
ENSG00000173039,"RELA proto-oncogene, NF-kB subunit(RELA)",Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-1810476:R-HSA-1810476,R-HSA-193692:R-HSA-193692,R-HSA-202424:R-HSA-202424,R-HSA-209560:R-HSA-209560,R-HSA-2559582:R-HSA-2559582,R-HSA-2871837:R-HSA-2871837,R-HSA-3134963:R-HSA-3134963,R-HSA-381340:R-HSA-381340,R-HSA-445989:R-HSA-445989,R-HSA-448706:R-HSA-448706,R-HSA-5603027:R-HSA-5603027,R-HSA-5603029:R-HSA-5603029,R-HSA-5607761:R-HSA-5607761,R-HSA-5607764:R-HSA-5607764,R-HSA-5621575:R-HSA-5621575,R-HSA-5660668:R-HSA-5660668,R-HSA-933542:R-HSA-933542,"
ENSG00000148606,RNA polymerase III subunit A(POLR3A),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000168495,RNA polymerase III subunit D(POLR3D),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000113356,RNA polymerase III subunit G(POLR3G),Homo sapiens,"R-HSA-1834949:R-HSA-1834949,R-HSA-73780:R-HSA-73780,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,"
ENSG00000188559,Ral GTPase activating protein catalytic alpha subunit 2(RALGAPA2),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,"
ENSG00000079337,Rap guanine nucleotide exchange factor 3(RAPGEF3),Homo sapiens,"R-HSA-354192:R-HSA-354192,R-HSA-381676:R-HSA-381676,R-HSA-392517:R-HSA-392517,R-HSA-422356:R-HSA-422356,"
ENSG00000148484,Ras suppressor protein 1(RSU1),Homo sapiens,"R-HSA-446388:R-HSA-446388,"
ENSG00000198826,Rho GTPase activating protein 11A(ARHGAP11A),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000124143,Rho GTPase activating protein 40(ARHGAP40),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000123329,Rho GTPase activating protein 9(ARHGAP9),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000067900,Rho associated coiled-coil containing protein kinase 1(ROCK1),Homo sapiens,"R-HSA-111465:R-HSA-111465,R-HSA-3928662:R-HSA-3928662,R-HSA-3928663:R-HSA-3928663,R-HSA-416482:R-HSA-416482,R-HSA-416572:R-HSA-416572,R-HSA-4420097:R-HSA-4420097,R-HSA-5627117:R-HSA-5627117,"
ENSG00000142632,Rho guanine nucleotide exchange factor 19(ARHGEF19),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000145604,S-phase kinase associated protein 2(SKP2),Homo sapiens,"R-HSA-174178:R-HSA-174178,R-HSA-187577:R-HSA-187577,R-HSA-69231:R-HSA-69231,R-HSA-983168:R-HSA-983168,"
ENSG00000164576,SAP30 like(SAP30L),Homo sapiens,"R-HSA-3214815:R-HSA-3214815,R-HSA-427413:R-HSA-427413,"
ENSG00000120341,"SEC16 homolog B, endoplasmic reticulum export factor(SEC16B)",Homo sapiens,"R-HSA-204005:R-HSA-204005,"
ENSG00000183918,SH2 domain containing 1A(SH2D1A),Homo sapiens,"R-HSA-198933:R-HSA-198933,"
ENSG00000178188,SH2B adaptor protein 1(SH2B1),Homo sapiens,"R-HSA-1170546:R-HSA-1170546,R-HSA-2586552:R-HSA-2586552,R-HSA-982772:R-HSA-982772,R-HSA-983231:R-HSA-983231,"
ENSG00000160999,SH2B adaptor protein 2(SH2B2),Homo sapiens,"R-HSA-1433559:R-HSA-1433559,R-HSA-983231:R-HSA-983231,"
ENSG00000108854,SMAD specific E3 ubiquitin protein ligase 2(SMURF2),Homo sapiens,"R-HSA-201451:R-HSA-201451,R-HSA-2173788:R-HSA-2173788,R-HSA-2173795:R-HSA-2173795,R-HSA-4608870:R-HSA-4608870,R-HSA-4641257:R-HSA-4641257,R-HSA-5632684:R-HSA-5632684,R-HSA-983168:R-HSA-983168,"
ENSG00000143553,SNAP associated protein(SNAPIN),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000100603,SNW domain containing 1(SNW1),Homo sapiens,"R-HSA-1912408:R-HSA-1912408,R-HSA-2122947:R-HSA-2122947,R-HSA-2173796:R-HSA-2173796,R-HSA-2644606:R-HSA-2644606,R-HSA-2894862:R-HSA-2894862,R-HSA-350054:R-HSA-350054,R-HSA-72163:R-HSA-72163,"
ENSG00000111728,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1(ST8SIA1)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000115107,STEAP3 metalloreductase(STEAP3),Homo sapiens,"R-HSA-917977:R-HSA-917977,"
ENSG00000105705,SURP and G-patch domain containing 1(SUGP1),Homo sapiens,"R-HSA-72163:R-HSA-72163,"
ENSG00000132432,Sec61 translocon gamma subunit(SEC61G),Homo sapiens,"R-HSA-1236974:R-HSA-1236974,R-HSA-1799339:R-HSA-1799339,R-HSA-381038:R-HSA-381038,"
ENSG00000010072,SprT-like N-terminal domain(SPRTN),Homo sapiens,"R-HSA-110320:R-HSA-110320,"
ENSG00000110719,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3(TCIRG1)",Homo sapiens,"R-HSA-1222556:R-HSA-1222556,R-HSA-77387:R-HSA-77387,R-HSA-917977:R-HSA-917977,R-HSA-983712:R-HSA-983712,"
ENSG00000197780,TATA-box binding protein associated factor 13(TAF13),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000148835,TATA-box binding protein associated factor 5(TAF5),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000065882,TBC1 domain family member 1(TBC1D1),Homo sapiens,"R-HSA-1445148:R-HSA-1445148,"
ENSG00000105619,TCF3 fusion partner(TFPT),Homo sapiens,"R-HSA-5696394:R-HSA-5696394,"
ENSG00000007866,TEA domain transcription factor 3(TEAD3),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2032785:R-HSA-2032785,"
ENSG00000100234,TIMP metallopeptidase inhibitor 3(TIMP3),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000056558,TNF receptor associated factor 1(TRAF1),Homo sapiens,"R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,"
ENSG00000120889,TNF receptor superfamily member 10b(TNFRSF10B),Homo sapiens,"R-HSA-140534:R-HSA-140534,R-HSA-3371378:R-HSA-3371378,R-HSA-5213460:R-HSA-5213460,R-HSA-5218900:R-HSA-5218900,R-HSA-69416:R-HSA-69416,R-HSA-75158:R-HSA-75158,"
ENSG00000243509,TNF receptor superfamily member 6b(TNFRSF6B),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000144034,TP53RK binding protein(TPRKB),Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000136560,TRAF family member associated NFKB activator(TANK),Homo sapiens,"R-HSA-933541:R-HSA-933541,R-HSA-936964:R-HSA-936964,"
ENSG00000157514,TSC22 domain family member 3(TSC22D3),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000005379,TSPO associated protein 1(TSPOAP1),Homo sapiens,"R-HSA-181429:R-HSA-181429,R-HSA-181430:R-HSA-181430,R-HSA-210500:R-HSA-210500,R-HSA-212676:R-HSA-212676,R-HSA-264642:R-HSA-264642,"
ENSG00000272410,TatD DNase domain containing 2(TATDN2),Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000213977,Tax1 binding protein 3(TAX1BP3),Homo sapiens,"R-HSA-5666185:R-HSA-5666185,"
ENSG00000161265,U2 small nuclear RNA auxiliary factor 1 like 4(U2AF1L4),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,"
ENSG00000160201,U2 small nuclear RNA auxiliary factor 1(U2AF1),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,"
ENSG00000162191,UBX domain protein 1(UBXN1),Homo sapiens,"R-HSA-532668:R-HSA-532668,"
ENSG00000117308,UDP-galactose-4-epimerase(GALE),Homo sapiens,"R-HSA-5609977:R-HSA-5609977,R-HSA-70370:R-HSA-70370,"
ENSG00000109814,UDP-glucose 6-dehydrogenase(UGDH),Homo sapiens,"R-HSA-173599:R-HSA-173599,"
ENSG00000169764,UDP-glucose pyrophosphorylase 2(UGP2),Homo sapiens,"R-HSA-173599:R-HSA-173599,R-HSA-3322077:R-HSA-3322077,"
ENSG00000014123,UFM1 specific ligase 1(UFL1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000111237,"VPS29, retromer complex component(VPS29)",Homo sapiens,"R-HSA-3238698:R-HSA-3238698,"
ENSG00000167987,"VPS37C, ESCRT-I subunit(VPS37C)",Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-174490:R-HSA-174490,R-HSA-917729:R-HSA-917729,"
ENSG00000158195,WAS protein family member 2(WASF2),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-4420097:R-HSA-4420097,R-HSA-5663213:R-HSA-5663213,"
ENSG00000118965,WD repeat domain 35(WDR35),Homo sapiens,"R-HSA-5610787:R-HSA-5610787,R-HSA-5620924:R-HSA-5620924,"
ENSG00000113645,WW and C2 domain containing 1(WWC1),Homo sapiens,"R-HSA-2028269:R-HSA-2028269,"
ENSG00000165392,Werner syndrome RecQ like helicase(WRN),Homo sapiens,"R-HSA-3108214:R-HSA-3108214,R-HSA-5685938:R-HSA-5685938,R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693607:R-HSA-5693607,R-HSA-5693616:R-HSA-5693616,R-HSA-69473:R-HSA-69473,"
ENSG00000106299,Wiskott-Aldrich syndrome like(WASL),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-203641:R-HSA-203641,R-HSA-373753:R-HSA-373753,R-HSA-3928662:R-HSA-3928662,R-HSA-418885:R-HSA-418885,R-HSA-5663213:R-HSA-5663213,"
ENSG00000162552,Wnt family member 4(WNT4),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-3772470:R-HSA-3772470,R-HSA-4086400:R-HSA-4086400,"
ENSG00000076924,XPA binding protein 2(XAB2),Homo sapiens,"R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72163:R-HSA-72163,"
ENSG00000154767,"XPC complex subunit, DNA damage recognition and repair factor(XPC)",Homo sapiens,"R-HSA-3108214:R-HSA-3108214,R-HSA-5696394:R-HSA-5696394,R-HSA-5696395:R-HSA-5696395,"
ENSG00000127337,YEATS domain containing 4(YEATS4),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000106636,YKT6 v-SNARE homolog (S. cerevisiae)(YKT6),Homo sapiens,"R-HSA-204005:R-HSA-204005,R-HSA-6807878:R-HSA-6807878,"
ENSG00000181704,Yip1 domain family member 6(YIPF6),Homo sapiens,"R-HSA-432722:R-HSA-432722,"
ENSG00000185650,ZFP36 ring finger protein like 1(ZFP36L1),Homo sapiens,"R-HSA-450385:R-HSA-450385,"
ENSG00000136866,ZFP37 zinc finger protein(ZFP37),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000114779,abhydrolase domain containing 14B(ABHD14B),Homo sapiens,"R-HSA-156584:R-HSA-156584,"
ENSG00000196433,acetylserotonin O-methyltransferase(ASMT),Homo sapiens,"R-HSA-209931:R-HSA-209931,"
ENSG00000163995,actin binding LIM protein family member 2(ABLIM2),Homo sapiens,"R-HSA-418885:R-HSA-418885,"
ENSG00000163466,actin related protein 2/3 complex subunit 2(ARPC2),Homo sapiens,"R-HSA-2029482:R-HSA-2029482,R-HSA-3928662:R-HSA-3928662,R-HSA-5663213:R-HSA-5663213,"
ENSG00000163017,"actin, gamma 2, smooth muscle, enteric(ACTG2)",Homo sapiens,"R-HSA-445355:R-HSA-445355,"
ENSG00000248746,actinin alpha 3 (gene/pseudogene)(ACTN3),Homo sapiens,"R-HSA-373753:R-HSA-373753,R-HSA-390522:R-HSA-390522,"
ENSG00000128272,activating transcription factor 4(ATF4),Homo sapiens,"R-HSA-380994:R-HSA-380994,R-HSA-381042:R-HSA-381042,R-HSA-381183:R-HSA-381183,"
ENSG00000181513,acyl-CoA binding domain containing 4(ACBD4),Homo sapiens,"R-HSA-390918:R-HSA-390918,"
ENSG00000205669,acyl-CoA thioesterase 6(ACOT6),Homo sapiens,"R-HSA-75105:R-HSA-75105,"
ENSG00000042753,adaptor related protein complex 2 sigma 1 subunit(AP2S1),Homo sapiens,"R-HSA-167590:R-HSA-167590,R-HSA-171052:R-HSA-171052,R-HSA-177504:R-HSA-177504,R-HSA-182218:R-HSA-182218,R-HSA-2132295:R-HSA-2132295,R-HSA-3928665:R-HSA-3928665,R-HSA-416993:R-HSA-416993,R-HSA-437239:R-HSA-437239,R-HSA-5099900:R-HSA-5099900,"
ENSG00000134262,adaptor related protein complex 4 beta 1 subunit(AP4B1),Homo sapiens,"R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000081014,adaptor related protein complex 4 epsilon 1 subunit(AP4E1),Homo sapiens,"R-HSA-432720:R-HSA-432720,R-HSA-432722:R-HSA-432722,"
ENSG00000100478,adaptor related protein complex 4 sigma 1 subunit(AP4S1),Homo sapiens,"R-HSA-432720:R-HSA-432720,"
ENSG00000213638,"adenosine deaminase, tRNA specific 3(ADAT3)",Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000101444,adenosylhomocysteinase(AHCY),Homo sapiens,"R-HSA-156581:R-HSA-156581,R-HSA-1614635:R-HSA-1614635,R-HSA-2408508:R-HSA-2408508,R-HSA-5578997:R-HSA-5578997,"
ENSG00000138031,adenylate cyclase 3(ADCY3),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-442720:R-HSA-442720,R-HSA-5610787:R-HSA-5610787,"
ENSG00000121281,adenylate cyclase 7(ADCY7),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000120907,adrenoceptor alpha 1A(ADRA1A),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-416476:R-HSA-416476,R-HSA-416482:R-HSA-416482,"
ENSG00000274286,adrenoceptor alpha 2B(ADRA2B),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-392023:R-HSA-392023,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,"
ENSG00000184160,adrenoceptor alpha 2C(ADRA2C),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-392023:R-HSA-392023,R-HSA-400042:R-HSA-400042,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-5683826:R-HSA-5683826,"
ENSG00000157766,aggrecan(ACAN),Homo sapiens,"R-HSA-1474228:R-HSA-1474228,R-HSA-2022854:R-HSA-2022854,R-HSA-2022857:R-HSA-2022857,R-HSA-3000178:R-HSA-3000178,R-HSA-3656225:R-HSA-3656225,R-HSA-3656243:R-HSA-3656243,R-HSA-3656244:R-HSA-3656244,"
ENSG00000116771,agmatinase(AGMAT),Homo sapiens,"R-HSA-351143:R-HSA-351143,"
ENSG00000094914,aladin WD repeat nucleoporin(AAAS),Homo sapiens,"R-HSA-1169408:R-HSA-1169408,R-HSA-159236:R-HSA-159236,R-HSA-165054:R-HSA-165054,R-HSA-168276:R-HSA-168276,R-HSA-168325:R-HSA-168325,R-HSA-170822:R-HSA-170822,R-HSA-180746:R-HSA-180746,R-HSA-180910:R-HSA-180910,R-HSA-3108214:R-HSA-3108214,R-HSA-3301854:R-HSA-3301854,R-HSA-3371453:R-HSA-3371453,R-HSA-4570464:R-HSA-4570464,R-HSA-4615885:R-HSA-4615885,R-HSA-5578749:R-HSA-5578749,R-HSA-6784531:R-HSA-6784531,"
ENSG00000163631,albumin(ALB),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-159418:R-HSA-159418,R-HSA-194223:R-HSA-194223,R-HSA-2168880:R-HSA-2168880,R-HSA-5619058:R-HSA-5619058,R-HSA-5619110:R-HSA-5619110,R-HSA-879518:R-HSA-879518,"
ENSG00000172955,alcohol dehydrogenase 6 (class V)(ADH6),Homo sapiens,"R-HSA-71384:R-HSA-71384,"
ENSG00000184254,aldehyde dehydrogenase 1 family member A3(ALDH1A3),Homo sapiens,"R-HSA-5365859:R-HSA-5365859,"
ENSG00000138356,aldehyde oxidase 1(AOX1),Homo sapiens,"R-HSA-964975:R-HSA-964975,"
ENSG00000189046,"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase(ALKBH2)",Homo sapiens,"R-HSA-112122:R-HSA-112122,"
ENSG00000078124,alkaline ceramidase 3(ACER3),Homo sapiens,"R-HSA-1660661:R-HSA-1660661,"
ENSG00000137343,alpha tubulin acetyltransferase 1(ATAT1),Homo sapiens,"R-HSA-5617833:R-HSA-5617833,"
ENSG00000153086,aminocarboxymuconate semialdehyde decarboxylase(ACMSD),Homo sapiens,"R-HSA-71240:R-HSA-71240,"
ENSG00000129055,anaphase promoting complex subunit 13(ANAPC13),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000176248,anaphase promoting complex subunit 2(ANAPC2),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000196510,anaphase promoting complex subunit 7(ANAPC7),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000214274,angiogenin(ANG),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000101280,angiopoietin 4(ANGPT4),Homo sapiens,"R-HSA-210993:R-HSA-210993,"
ENSG00000176915,ankyrin repeat and LEM domain containing 2(ANKLE2),Homo sapiens,"R-HSA-2995383:R-HSA-2995383,"
ENSG00000160746,anoctamin 10(ANO10),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000117362,"aph-1 homolog A, gamma-secretase subunit(APH1A)",Homo sapiens,"R-HSA-1251985:R-HSA-1251985,R-HSA-193692:R-HSA-193692,R-HSA-1980148:R-HSA-1980148,R-HSA-1980150:R-HSA-1980150,R-HSA-205043:R-HSA-205043,R-HSA-2122948:R-HSA-2122948,R-HSA-2644606:R-HSA-2644606,R-HSA-2894862:R-HSA-2894862,R-HSA-2979096:R-HSA-2979096,R-HSA-3928665:R-HSA-3928665,"
ENSG00000118137,apolipoprotein A1(APOA1),Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-1369062:R-HSA-1369062,R-HSA-174800:R-HSA-174800,R-HSA-194223:R-HSA-194223,R-HSA-1989781:R-HSA-1989781,R-HSA-2168880:R-HSA-2168880,R-HSA-3000471:R-HSA-3000471,R-HSA-3000480:R-HSA-3000480,R-HSA-975634:R-HSA-975634,R-HSA-977225:R-HSA-977225,"
ENSG00000158874,apolipoprotein A2(APOA2),Homo sapiens,"R-HSA-174800:R-HSA-174800,R-HSA-1989781:R-HSA-1989781,R-HSA-975634:R-HSA-975634,"
ENSG00000119682,apoptosis resistant E3 ubiquitin protein ligase 1(AREL1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000167580,aquaporin 2(AQP2),Homo sapiens,"R-HSA-432040:R-HSA-432040,R-HSA-432047:R-HSA-432047,"
ENSG00000126895,arginine vasopressin receptor 2(AVPR2),Homo sapiens,"R-HSA-388479:R-HSA-388479,R-HSA-418555:R-HSA-418555,R-HSA-432040:R-HSA-432040,R-HSA-5619099:R-HSA-5619099,"
ENSG00000214435,arsenite methyltransferase(AS3MT),Homo sapiens,"R-HSA-156581:R-HSA-156581,"
ENSG00000183077,arylformamidase(AFMID),Homo sapiens,"R-HSA-71240:R-HSA-71240,"
ENSG00000113273,arylsulfatase B(ARSB),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,R-HSA-2024101:R-HSA-2024101,R-HSA-2206285:R-HSA-2206285,"
ENSG00000163635,ataxin 7(ATXN7),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000159461,autocrine motility factor receptor(AMFR),Homo sapiens,"R-HSA-532668:R-HSA-532668,R-HSA-901032:R-HSA-901032,"
ENSG00000101844,autophagy related 4A cysteine peptidase(ATG4A),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000168646,axin 2(AXIN2),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-4411364:R-HSA-4411364,R-HSA-4641257:R-HSA-4641257,"
ENSG00000123095,basic helix-loop-helix family member e41(BHLHE41),Homo sapiens,"R-HSA-1368108:R-HSA-1368108,"
ENSG00000126581,beclin 1(BECN1),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000142959,bestrophin 4(BEST4),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000121578,"beta-1,4-galactosyltransferase 4(B4GALT4)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-975577:R-HSA-975577,"
ENSG00000027847,"beta-1,4-galactosyltransferase 7(B4GALT7)",Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-3560783:R-HSA-3560783,"
ENSG00000135697,beta-carotene oxygenase 1(BCO1),Homo sapiens,"R-HSA-975634:R-HSA-975634,"
ENSG00000197580,beta-carotene oxygenase 2(BCO2),Homo sapiens,"R-HSA-975634:R-HSA-975634,"
ENSG00000145692,betaine--homocysteine S-methyltransferase(BHMT),Homo sapiens,"R-HSA-1614635:R-HSA-1614635,"
ENSG00000182492,biglycan(BGN),Homo sapiens,"R-HSA-1971475:R-HSA-1971475,R-HSA-2022870:R-HSA-2022870,R-HSA-2022923:R-HSA-2022923,R-HSA-2024101:R-HSA-2024101,R-HSA-3000178:R-HSA-3000178,R-HSA-3560783:R-HSA-3560783,R-HSA-3560801:R-HSA-3560801,R-HSA-3595172:R-HSA-3595172,R-HSA-3595174:R-HSA-3595174,R-HSA-3595177:R-HSA-3595177,R-HSA-4420332:R-HSA-4420332,"
